Лист;Строка;Тип связи;Книги;Номера деталей;Отметки источника;Комментарий
WK-35;480;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ GB/T97.1 20 ↔ GB/T97.1 20 ↔ GB/T97.1 20;Идентичны;
WK-35;481;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.05 ↔ K1838.22.05 ↔ K1838.22.05 ↔ K1838.22.05;"Да; Идентичны";
WK-35;482;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.06 ↔ K1838.22.06 ↔ K1838.22.06 ↔ K1838.22.06;"Да; Идентичны";
WK-35;483;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.07 ↔ K1838.22.07 ↔ K1838.22.07 ↔ K1838.22.07;"Да; Идентичны";
WK-35;484;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.08 ↔ K1838.22.08 ↔ K1838.22.08 ↔ K1838.22.08;"Да; Идентичны";
WK-35;485;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.22.00-01 ↔ GB/T6170 M20 ↔ GB/T6170 M20 ↔ K1861.22.00-28;;
WK-35;486;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6170 ↔ GB/T5783  M10X60 ↔ GB/T5783  M10X60 ↔ GB/T6170 M20;;
WK-35;487;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T97.1 10 ↔ GB/T97.1 10 ↔ GB/T5783  M10X60;;
WK-35;488;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ GB/T5783  M12X60 ↔ GB/T5783  M12X60 ↔ GB/T97.1 10;;
WK-35;489;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T6170  M10 ↔ GB/T6170  M10 ↔ GB/T5783  M12X60;;
WK-35;490;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6170 ↔ K1839.22.18.00 ↔ K1839.22.18.00 ↔ GB/T6170  M10;;
WK-35;491;Прямая замена по строке;K1839 ↔ K1866;K1839.22.05.00 ↔ K1861.22.18.00;;
WK-35;492;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.01 ↔ K1838.22.01 ↔ K1627.22.01 ↔ K1627.22.11;;Универсальный
WK-35;493;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.02 ↔ K1838.22.02 ↔ K1838.22.02 ↔ K1838.22.02;"Да; Идентичны";
WK-35;494;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.13.00 ↔ K1838.22.14.00 ↔ K1838.22.14.00 ↔ K1838.22.14.00;Идентичны;
WK-35;495;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.14.00 ↔ K1839.22.03 ↔ K1839.22.03 ↔ K1839.22.03;Идентичны;
WK-35;496;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.22.03 ↔ K1838.22.04 ↔ K1838.22.04 ↔ K1838.22.04;Идентичны;
WK-35;497;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.04 ↔ GB/T6170 M12 ↔ GB/T6170 M12 ↔ GB/T6170 M12;Идентичны;
WK-35;498;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6170 ↔ GB/T97.1 12 ↔ GB/T97.1 12 ↔ GB/T97.1 12;Идентичны;
WK-35;499;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ K1838.22.16.00 ↔ K1838.22.16.00 ↔ K1838.22.16.00;Идентичны;
WK-35;500;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.15.00 ↔ GB/T5783  M20X60 ↔ GB/T5783  M20X60 ↔ GB/T5783  M20X60;Идентичны;
WK-35;501;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.16.00 ↔ K1838.22.17.00 ↔ K1838.22.17.00 ↔ K1838.22.17.00;Идентичны;
WK-35;502;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T5783  M12X30 ↔ GB/T5783  M12X30 ↔ GB/T5783  M12X30;Идентичны;
WK-35;503;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.22.17.00 ↔ GB/T6170  M30 ↔ GB/T6170  M30 ↔ GB/T6170  M30;Идентичны;
WK-35;504;Прямая замена по строке;K1839 ↔ K1866;GB/T5783 ↔ K1853.22.19.00;;
WK-35;506;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.00 ↔ K1849.23.00 ↔ K1853.23.00 ↔ K1862.23.00;"Да; Идентичны";
WK-35;507;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.01.00 ↔ K1839.23.01.00 ↔ K1853.23.01.00 ↔ K1856.23.01.00;;
WK-35;508;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.02.00 ↔ K1844.23.02.00 ↔ K1844.23.02.00 ↔ K1844.23.02.00;Идентичны;
WK-35;509;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.03.00 ↔ K1839.23.03.00 ↔ K1839.23.03.00 ↔ K1839.23.03.00;"Да; Идентичны";
WK-35;510;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1833.23.05.00 ↔ K1842.23.05.00 ↔ K1842.23.05.00 ↔ K1862.23.05.00;;
WK-35;511;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1833.23.07.00 ↔ K1833.23.07.00 ↔ K1833.23.07.00 ↔ K1833.23.07.00;"Да; Идентичны";
WK-35;512;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.23.08.00 ↔ K1812.23.08.00 ↔ K1812.23.09.00 ↔ K1812.23.08.00;;
WK-35;513;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.23.09.00 ↔ K1812.23.09.00 ↔ K1812.23.08.00 ↔ K1812.23.09.00;;
WK-35;514;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.23.11.00 ↔ K1812.23.11.00 ↔ K1812.23.11.00 ↔ K1812.23.11.00;"Да; Идентичны";
WK-35;515;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.12.00 ↔ K1837.23.12.00 ↔ K1894.23.12.00 ↔ K1894.23.12.00;Идентичны;
WK-35;516;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.13.00 ↔ K1837.23.13.00 ↔ K1894.23.13.00 ↔ K1837.23.14.00;;
WK-35;517;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.14.00 ↔ K1837.23.14.00 ↔ K1837.23.14.00 ↔ K1894.23.13.00;Да;
WK-35;518;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.15.00 ↔ K1839.23.18.00 ↔ K1839.23.18.00 ↔ K1839.23.18.00;Идентичны;
WK-35;519;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.16.00 ↔ K1839.23.19.00 ↔ K1840.23.20.00 ↔ K1839.23.19.00;;
WK-35;520;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1837.23.17.00 ↔ K1840.23.20.00 ↔ K1839.23.19.00 ↔ K1840.23.21.00;;
WK-35;521;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.18.00 ↔ K1840.23.21.00 ↔ K1840.23.21.00 ↔ K1840.23.20.00;;
WK-35;522;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.23.19.00 ↔ K1842.23.22.00 ↔ K1842.23.22.00 ↔ K1842.23.22.00;Идентичны;
WK-35;523;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1833.23.02.09.00 ↔ K1842.23.23.00 ↔ K1894.23.23.00 ↔ K1894.23.23.00;Идентичны;
WK-35;524;Прямая замена по строке;K1849 ↔ K1853 ↔ K1866;K1849.23.24.00 ↔ K1849.23.24.00 ↔ TZQ7310.02.00;;
WK-35;525;Прямая замена по строке;K1853 ↔ K1866;TZQ7310.02.00 ↔ K1849.23.24.00;;
WK-35;526;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.24.00 ↔ K1849.24.00 ↔ K1849.24.00 ↔ K1862.24.00;Да;Полностью Универсальный
WK-35;527;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-6000A ↔ HHTGYDQG-DLJT68-6000A ↔ HHTGYDQG-DLJT68-6000A ↔ HHTGYDQG-DLJT68-6000A;"Да; Идентичны";
WK-35;528;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1000A ↔ HHTGYDQG-DLJT83-1000A ↔ HHTGYDQG-DLJT83-1000A ↔ HHTGYDQG-DLJT83-1000A;Идентичны;Универсальный, последующая конструкция с облегченными деталями
WK-35;529;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1010B04 ↔ HHTGYDQG-DLJT68-1010B04 ↔ HHTGYDQG-DLJT68-1010B04 ↔ HHTGYDQG-DLJT68-1010B04;"Да; Идентичны";
WK-35;530;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1009 ↔ HHTGYDQG-DLJT68-1009 ↔ HHTGYDQG-DLJT68-1009 ↔ HHTGYDQG-DLJT68-1009;"Да; Идентичны";
WK-35;531;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1021 ↔ HHTGYDQG-DLJT68-1021 ↔ HHTGYDQG-DLJT68-1021 ↔ HHTGYDQG-DLJT68-1021;"Да; Идентичны";
WK-35;532;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-5000A ↔ HHTGYDQG-DLJT68-5000A ↔ HHTGYDQG-DLJT68-5000A ↔ HHTGYDQG-DLJT68-5000A;"Да; Идентичны";
WK-35;533;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-3001 ↔ HHTGYDQG-DLJT68-3001 ↔ HHTGYDQG-DLJT68-3001 ↔ HHTGYDQG-DLJT68-3001;"Да; Идентичны";
WK-35;534;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-5003B01C ↔ HHTGYDQG-DLJT68-5003B01C ↔ HHTGYDQG-DLJT68-5003B01C ↔ HHTGYDQG-DLJT68-5003B01C;"Да; Идентичны";
WK-35;535;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-3002 ↔ HHTGYDQG-DLJT68-3002 ↔ HHTGYDQG-DLJT68-3002 ↔ HHTGYDQG-DLJT68-3002;"Да; Идентичны";
WK-35;536;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT43-1019 ↔ HHTGYDQG-DLJT43-1019 ↔ HHTGYDQG-DLJT43-1019 ↔ HHTGYDQG-DLJT43-1019;"Да; Идентичны";
WK-35;537;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;12A ↔ 12A双排 ↔ 12A双排 ↔ 12A;;
WK-35;538;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;10A ↔ 10A ↔ 10A ↔ 10A;"Да; Идентичны";
WK-35;539;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT43-5024 ↔ HHTGYDQG-DLJT43-5024 ↔ HHTGYDQG-DLJT43-5024 ↔ HHTGYDQG-DLJT43-5024;"Да; Идентичны";
WK-35;540;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-5020B ↔ HHTGYDQG-DLJT68-5020B ↔ HHTGYDQG-DLJT68-5020B ↔ HHTGYDQG-DLJT68-5020B;"Да; Идентичны";
WK-35;541;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-3003 ↔ HHTGYDQG-DLJT68-3003 ↔ HHTGYDQG-DLJT68-3003 ↔ HHTGYDQG-DLJT68-3003;"Да; Идентичны";
WK-35;542;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT56-1023 ↔ HHTGYDQG-DLJT56-1023 ↔ HHTGYDQG-DLJT56-1023 ↔ HHTGYDQG-DLJT56-1023;"Да; Идентичны";
WK-35;543;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1022 ↔ HHC150-1022 ↔ HHC150-1022 ↔ HHC150-1022;Идентичны;Не Универсальный, изменен шаг канатоукладчика
WK-35;544;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;16A ↔ 16A ↔ 16A ↔ 16A;"Да; Идентичны";
WK-35;545;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-4000A ↔ HHTGYDQG-DLJT68-4000A ↔ HHTGYDQG-DLJT68-4000A ↔ HHTGYDQG-DLJT68-4000A;"Да; Идентичны";
WK-35;546;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-5006B ↔ HHTGYDQG-DLJT68-5006B ↔ HHTGYDQG-DLJT68-5006B ↔ HHTGYDQG-DLJT68-5006B;"Да; Идентичны";
WK-35;547;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT43-5019 ↔ HHTGYDQG-DLJT43-5019 ↔ HHTGYDQG-DLJT43-5019 ↔ HHTGYDQG-DLJT43-5019;"Да; Идентичны";
WK-35;548;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-4017 ↔ HHTGYDQG-DLJT68-4017 ↔ HHTGYDQG-DLJT68-4017 ↔ HHTGYDQG-DLJT68-4017;"Да; Идентичны";
WK-35;549;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-2000A ↔ HHTGYDQG-DLJT68-2000A ↔ HHTGYDQG-DLJT68-2000A ↔ HHTGYDQG-DLJT68-2000A;"Да; Идентичны";
WK-35;550;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;HHTGYDQG-DLJT68-1010B05 ↔ HHTGYDQG-DLJT68-1010B05 ↔ HHTGYDQG-DLJT68-1010B05 ↔ HHTGYDQG-DLJT68-1010B05;"Да; Идентичны";
WK-35;551;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.25.00 ↔ K1841.25.00 ↔ K1841.25.00 ↔ K1857.25.00;;Не Универсальный, конструкция различается
WK-35;552;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.25.01.00 ↔ K1802.25.01.00 ↔ K1802.25.01.00 ↔ K1802.25.01.00;"Да; Идентичны";
WK-35;553;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.25.02.00 ↔ K1802.25.02.00 ↔ K1802.25.02.00 ↔ K1802.25.02.00;"Да; Идентичны";
WK-35;554;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.25.03.00 ↔ K1841.25.01 ↔ K1841.25.01 ↔ K1857.25.01;;
WK-35;555;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T882 ↔ GB/T882  50X140 ↔ GB/T882  50X140 ↔ GB/T882  50X140;Идентичны;
WK-35;556;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T91 ↔ GB/T91  10X100 ↔ GB/T91  10X100 ↔ GB/T91  10X100;Идентичны;
WK-35;557;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T882 ↔ JB/ZQ4359  50X240 ↔ JB/ZQ4359  50X240 ↔ JB/ZQ4359  50X240;Идентичны;
WK-35;558;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.29.00 ↔ K1844.26.00 ↔ K1844.26.00 ↔ K1844.26.00;Да;
WK-35;559;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;BK2100-2 X ↔ K1844.26.00-1 ↔ K1844.26.00-1 ↔ K1844.26.00-1;Идентичны;
WK-35;560;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;BK2100-2 D ↔ K1844.26.01.00 ↔ K1844.26.01.00 ↔ K1844.26.01.00;Идентичны;
WK-35;561;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;BK2100-2 24V ↔ K1844.26.02.00 ↔ K1844.26.02.00 ↔ K1844.26.02.00;Идентичны;
WK-35;569;Прямая замена по строке;K1839 ↔ K1866;JB-BK8019 ↔ K1849.35.00;;
WK-35;570;Прямая замена по строке;K1839 ↔ K1866;DQ-27.8A ↔ QB/T1558.2;;
WK-35;571;Прямая замена по строке;K1839 ↔ K1866;HFC-227EA ↔ K1853.82.00;;
WK-35;572;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.90.00 ↔ K1849.90.00 ↔ K1849.90.00 ↔ K1857.90.00;;
WK-35;573;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.90.01.00 ↔ K1849.90.01.00 ↔ K1849.90.01.00 ↔ K1857.90.01.00;;Элементы унифицированы
WK-35;574;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.90.02.00 ↔ K1849.90.02.00 ↔ K1849.90.02.00 ↔ K1857.90.02.00;;K1849, изменен способ монтажа форсуночного узла
WK-35;575;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.90.03.00 ↔ K1849.90.03.00 ↔ K1849.90.03.00 ↔ K1857.90.03.00;;Элементы унифицированы
WK-35;576;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.90.04.00 ↔ K1849.90.04.00 ↔ K1849.90.04.00 ↔ K1857.90.04.00;;K1849, изменен способ монтажа форсуночного узла
WK-35;577;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.90.05.00 ↔ K1838.90.05.00 ↔ K1838.90.05.00 ↔ K1838.90.05.00;"Да; Идентичны";Элементы унифицированы
WK-35;578;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.90.06.00 ↔ K1849.90.06.00 ↔ K1849.90.06.00 ↔ K1857.90.06.00;;K1849, добавлен выход распределителя
WK-35;579;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.91.00 ↔ K1849.91.00 ↔ K1849.91.00 ↔ K1857.91.00;Да;
WK-35;580;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.91.01.00 ↔ K1838.91.01.00 ↔ K1838.91.01.00 ↔ K1842.91.01.00;Да;
WK-35;581;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 N4-3X2-ZN-C ↔ GB/T3287 N4-3X2-ZN-C ↔ K1857.91.02.00;;
WK-35;582;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 N8-2-ZN-A ↔ GB/T3287 N8-2-ZN-A ↔ K1857.91.03.00;;
WK-35;583;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;"Q11F-16P-2"" ↔ Q11F-16P-2"" ↔ Q11F-16P-2"" ↔ 8MJ-6MT";Да;
WK-35;584;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 B1-2-ZN-C ↔ GB/T3287 B1-2-ZN-C ↔ 8MJ-12MT;;
WK-35;585;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287  U1-2-ZN-C ↔ GB/T3287  U1-2-ZN-C ↔ GB/T3287 N4-1-1/2X3/4-ZN-C;;
WK-35;586;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 M2-1X3/4-ZN-C ↔ GB/T3287 M2-1X3/4-ZN-C ↔ 1-13-14/8-8FJX/8-8FJX9/1100;;
WK-35;587;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;F-1020-IIRN-012带磁棒 ↔ F-1020-IIRN-012 ↔ F-1020-IIRN-012 ↔ 1-13-14/8-8FJX/8-8FJX9/1650;;
WK-35;588;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 A1-1-ZN-C ↔ GB/T3287 A1-1-ZN-C ↔ 1-13-14/8-8FJX/8-8FJX/2500;;
WK-35;589;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 M2-1.1/2X1-ZN-C ↔ GB/T3287 M2-1.1/2X1-ZN-C ↔ 20MJ-16MT;;
WK-35;590;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 N8-1-ZN-A ↔ GB/T3287 N8-1-ZN-A ↔ K1842.91.03.00;;
WK-35;591;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287  B1-1-ZN-A ↔ GB/T3287  B1-1-ZN-A ↔ 20MJ-24MT;;
WK-35;592;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 N4-1X1/2-ZN-C ↔ GB/T3287 N4-1X1/2-ZN-C ↔ 1-32-6/20-20FJX4/20-20FJX9/V270/3450;;
WK-35;593;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T3287 ↔ GB/T3287 N4-2X1-ZN-C ↔ GB/T3287 N4-2X1-ZN-C ↔ TA3020/C-50-120/242G12MH050D6;;
WK-35;594;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;DWE-FGR200G34A3TS75L ↔ DWE-FGR200G34A3TS75L ↔ DWE-FGR200G34A3TS75L ↔ K1623.91.04;Да;
WK-35;595;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;8MJ-12MT ↔ 8MJ-12MT ↔ 8MJ-12MT ↔ JB/ZQ4492 24;Да;
WK-35;596;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;8MJ-6MT ↔ 8MJ-6MT ↔ 8MJ-6MT ↔ JB/ZQ4499 A24;Да;
WK-35;597;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;8MJ-8MT ↔ 8MJ-8MT ↔ 8MJ-8MT ↔ GB/T5781 M6X16;Да;
WK-35;598;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;24MJ-24MT9 ↔ 24MJ-24MT9 ↔ 24MJ-24MT9 ↔ GB/T93 6;Да;
WK-35;599;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;32MJ-32MT ↔ 32MJ-32MT ↔ 32MJ-32MT ↔ JB/ZQ4492 42;Да;
